郵遞區號,電腦局號,郵務局號,局名,電腦局名,縣市,鄉鎮市區,地址,完整地址,緯度,經度
33851,012126-7,330026,蘆竹山腳郵局,桃園26支,桃園市,蘆竹區,南山路3段270、272號,桃園市蘆竹區南山路3段270、272號,25.0848,121.286167
33862,012127-1,330027,蘆竹大竹郵局,桃園27支,桃園市,蘆竹區,大竹路385號,桃園市蘆竹區大竹路385號,25.020572,121.264702
33304,012128-4,330028,龜山誠園郵局,桃園28支,桃園市,龜山區,樹人路56號,桃園市龜山區樹人路56號,25.046187,121.351759
33859,012129-8,330029,蘆竹錦興郵局,桃園29支,桃園市,蘆竹區,南崁路1段190號,桃園市蘆竹區南崁路1段190號,25.053064,121.286077
33044,012130-0,330030,桃園慈文郵局,桃園30支,桃園市,桃園區,經國路280、286號,桃園市桃園區經國路280、286號,25.02201,121.30342
33741,012131-3,330031,大園郵局,桃園31支,桃園市,大園區,中山北路85號,桃園市大園區中山北路85號,25.066127,121.196903
33745,012132-7,330032,大園埔心街郵局,桃園32支,桃園市,大園區,埔心街50號,桃園市大園區埔心街50號,25.053006,121.224189
33754,012133-1,330033,大園?林郵局,桃園33支,桃園市,大園區,?林里3鄰?林路99號,桃園市大園區?林里3鄰?林路99號,25.076087,121.258071
33758,012135-8,330035,臺灣桃園國際機場郵局,桃園35支,桃園市,大園區,臺灣桃園國際機場第二 航站大廈內,桃園市大園區臺灣桃園國際機場第二 航站大廈內,25.076808,121.232189
33302,012136-1,330036,龜山長庚大學郵局,桃園36支,桃園市,龜山區,文化一路259號(長庚大學活動中心內),桃園市龜山區文化一路259號(長庚大學活動中心內),25.032733,121.391122
33557,012137-5,330037,大溪郵局,桃園37支,桃園市,大溪區,康莊路210號,桃園市大溪區康莊路210號,24.879435,121.288262
33845,012138-9,330038,蘆竹光明郵局,桃園38支,桃園市,蘆竹區,南福街187、189號,桃園市蘆竹區南福街187、189號,25.039005,121.293539
33641,012139-2,330039,復興郵局,桃園39支,桃園市,復興區,中正路62號,桃園市復興區中正路62號,24.815853,121.351322
33543,012140-4,330040,大溪僑愛郵局,桃園40支,桃園市,大溪區,介壽路42、44號,桃園市大溪區介壽路42、44號,24.922813,121.295019
33544,012141-8,330041,大溪崎頂郵局,桃園41支,桃園市,大溪區,介壽路890號,桃園市大溪區介壽路890號,24.900362,121.283753
33561,012142-1,330042,大溪員樹林郵局,桃園42支,桃園市,大溪區,齋明街1號,桃園市大溪區齋明街1號,24.885773,121.270245
33548,012143-5,330043,大溪南興郵局,桃園43支,桃園市,大溪區,仁和路2段126號,桃園市大溪區仁和路2段126號,24.903401,121.26688
32041,028100-1,320000,中壢郵局,桃園44支,桃園市,中壢區,建國路36號,桃園市中壢區建國路36號,24.955735,121.225216
32082,028101-5,320001,中壢普仁郵局,桃園45支,桃園市,中壢區,中山東路2段24號,桃園市中壢區中山東路2段24號,24.95425,121.237364
32067,028102-9,320002,中壢內壢郵局,桃園46支,桃園市,中壢區,忠勤街25號,桃園市中壢區忠勤街25號,24.974402,121.255753
32092,028103-2,320003,中壢龍東路郵局,桃園47支,桃園市,中壢區,龍東路750號,桃園市中壢區龍東路750號,24.938655,121.259386
32094,028104-6,320004,中壢龍岡郵局,桃園48支,桃園市,中壢區,龍岡路3段756號,桃園市中壢區龍岡路3段756號,24.925675,121.243602
32850,028105-0,320005,觀音新坡郵局,桃園49支,桃園市,觀音區,大同里新華路2段596號,桃園市觀音區大同里新華路2段596號,25.011179,121.137494
32446,028106-3,320006,平鎮廣明郵局,桃園50支,桃園市,平鎮區,廣明路71.73號1樓,桃園市平鎮區廣明路71.73號1樓,24.953792,121.213704
32071,028107-7,320007,中壢自立郵局,桃園51支,桃園市,中壢區,莊敬路856號1樓,桃園市中壢區莊敬路856號1樓,24.963992,121.254168
32445,028108-1,320008,平鎮郵局,桃園52支,桃園市,平鎮區,延平路2段221號,桃園市平鎮區延平路2段221號,24.945645,121.209231
32001,028109-4,320009,中央大學郵局,桃園53支,桃園市,中壢區,國立中央大學內,桃園市中壢區國立中央大學內,24.965685,121.194614
32843,028110-6,320010,觀音郵局,桃園54支,桃園市,觀音區,中山路40號,桃園市觀音區中山路40號,25.035173,121.084546
32068,028111-0,320011,中壢忠義郵局,桃園55支,桃園市,中壢區,中華路1段905、907號,桃園市中壢區中華路1段905、907號,24.966915,121.244233
32023,028112-3,320012,中原大學郵局,桃園56支,桃園市,中壢區,私立中原大學內,桃園市中壢區私立中原大學內,24.959135,121.241303
32086,028113-7,320013,中壢興國郵局,桃園57支,桃園市,中壢區,元化路2段126號,桃園市中壢區元化路2段126號,24.962817,121.219295
32472,028114-1,320014,平鎮山仔頂郵局,桃園58支,桃園市,平鎮區,中豐路山頂段296號,桃園市平鎮區中豐路山頂段296號,24.8974,121.210966
32077,028115-4,320015,中壢華勛郵局,桃園59支,桃園市,中壢區,幸福新村1號,桃園市中壢區幸福新村1號,24.955234,121.26447
32096,028116-8,320016,中壢東興郵局,桃園60支,桃園市,中壢區,龍岡路1段229號,桃園市中壢區龍岡路1段229號,24.94774,121.226083
32470,028117-1,320017,平鎮北勢郵局,桃園61支,桃園市,平鎮區,金陵路2段59號,桃園市平鎮區金陵路2段59號,24.941893,121.222922
32092,028118-5,320018,中壢仁美郵局,桃園62支,桃園市,中壢區,龍文街29號,桃園市中壢區龍文街29號,24.93553,121.255481
32063,028119-9,320019,中壢南園郵局,桃園63支,桃園市,中壢區,南園二路4號,桃園市中壢區南園二路4號,24.971944,121.238216
